"YEAR","SEASON","AGE","SAGA Shiny App","StockEff","Percent difference","Absolute percent difference"
1970,"FALL",1,1.07580917386792,1.6857,-36.1802708745377,36.1802708745377
1970,"FALL",2,0.174228504099756,0.2651,-34.2781953603335,34.2781953603335
1970,"FALL",3,0.327847593991885,0.5054,-35.1310656921478,35.1310656921478
1970,"FALL",4,0.206629304664158,0.34,-39.2266750987772,39.2266750987772
1970,"FALL",5,0.328319563882637,0.4912,-33.1596979066292,33.1596979066292
1970,"FALL",6,0.318207900477993,0.4282,-25.6870853624491,25.6870853624491
1970,"FALL",7,0.494611931914453,0.823,-39.9013448463606,39.9013448463606
1970,"FALL",8,0.0667429868586564,0.1305,-48.8559487673131,48.8559487673131
1970,"FALL",9,0.0575913738856044,0.0898,-35.8670669425341,35.8670669425341
1970,"FALL",10,0.02356385464717,0.0368,-35.9677862848642,35.9677862848642
1970,"FALL",11,0.0238493062147174,0.0372,-35.8889617883941,35.8889617883941
1970,"FALL",12,0.0465175311126016,0.0726,-35.9262656851218,35.9262656851218
1971,"FALL",0,0.840938397597679,1.3215,-36.3648582975649,36.3648582975649
1971,"FALL",1,0.141075402435191,0.2099,-32.7892318079128,32.7892318079128
1971,"FALL",2,0.196519274454417,0.2227,-11.7560509858925,11.7560509858925
1971,"FALL",3,0.107869263695903,0.1892,-42.9866470951889,42.9866470951889
1971,"FALL",4,0.359221762865232,0.6141,-41.5043538731099,41.5043538731099
1971,"FALL",5,0.291589427723686,0.4276,-31.8078981001671,31.8078981001671
1971,"FALL",6,0.309467144361252,0.5104,-39.3677224997547,39.3677224997547
1971,"FALL",7,0.135919363961233,0.2138,-36.4268643773467,36.4268643773467
1971,"FALL",8,0.183809816789896,0.2942,-37.5221560877306,37.5221560877306
1971,"FALL",9,0.12878747000021,0.2022,-36.3068892184914,36.3068892184914
1971,"FALL",10,0.0390521738790062,0.0605,-35.4509522661055,35.4509522661055
1971,"FALL",11,0.0263462023765114,0.041,-35.7409698133867,35.7409698133867
1971,"FALL",12,0.0351126771073966,0.054,-34.9765238751916,34.9765238751916
1972,"FALL",1,3.76435123841232,5.6947,-33.8972862764972,33.8972862764972
1972,"FALL",2,0.699158648080004,1.1193,-37.536080757616,37.536080757616
1972,"FALL",3,0.95963415089246,1.5866,-39.5163147048746,39.5163147048746
1972,"FALL",4,0.101699482641619,0.1874,-45.7313326352087,45.7313326352087
1972,"FALL",5,0.0328574343066112,0.0743,-55.7773427905637,55.7773427905637
1972,"FALL",6,0.0793066514285488,0.0965,-17.8169415248199,17.8169415248199
1972,"FALL",7,0.0274591643210952,0.0348,-21.0943553991518,21.0943553991518
1972,"FALL",8,0.0699559030100433,0.1208,-42.0894842632092,42.0894842632092
1972,"FALL",9,0.217655547478247,0.3705,-41.2535634336716,41.2535634336716
1972,"FALL",14,0.0100634122950345,0.0157,-35.9018325157039,35.9018325157039
1973,"FALL",0,0.491103052540879,0.7658,-35.8705859831707,35.8705859831707
