"YEAR","SEASON","LENGTH","SAGA Shiny App","StockEff","Percent difference","Absolute percent difference"
1968,"FALL",17,0.00882719182926141,0.01456,-39.3736824913364,39.3736824913364
1968,"FALL",21,0.0125458125770516,0.0207,-39.3922097726976,39.3922097726976
1968,"FALL",22,0.0107091256979968,0.01767,-39.3937425127516,39.3937425127516
1968,"FALL",25,0.0062729062885258,0.01035,-39.3922097726976,39.3922097726976
1968,"FALL",27,0.0062729062885258,0.01035,-39.3922097726976,39.3922097726976
1968,"FALL",31,0.00882719182926141,0.01456,-39.3736824913364,39.3736824913364
1968,"FALL",34,0.0062729062885258,0.01035,-39.3922097726976,39.3922097726976
1968,"FALL",38,0.00791957905423874,0.01307,-39.406434168028,39.406434168028
1968,"FALL",39,0.0209055038314283,0.03449,-39.3867676676477,39.3867676676477
1968,"FALL",40,0.00835969125437672,0.01379,-39.3785985904517,39.3785985904517
1968,"FALL",41,0.0141924853427645,0.02342,-39.400147981364,39.400147981364
1968,"FALL",42,0.0062729062885258,0.01035,-39.3922097726976,39.3922097726976
1968,"FALL",43,0.0204653916312903,0.03377,-39.3977150391166,39.3977150391166
1968,"FALL",45,0.00351438947245109,0.0058,-39.4070780611881,39.4070780611881
1968,"FALL",46,0.00835969125437672,0.01379,-39.3785985904517,39.3785985904517
1968,"FALL",48,0.0488120805743516,0.08054,-39.3939898505691,39.3939898505691
1968,"FALL",49,0.0176051388183842,0.02905,-39.3971125012593,39.3971125012593
1968,"FALL",50,0.0406558458180935,0.06708,-39.3920008674814,39.3920008674814
1968,"FALL",51,0.0208552982675362,0.03441,-39.3917516200635,39.3917516200635
1968,"FALL",52,0.0165241386491728,0.02726,-39.3832037814644,39.3832037814644
1968,"FALL",53,0.0458183026552545,0.0756,-39.3937795565417,39.3937795565417
1968,"FALL",56,0.0268926102988347,0.04437,-39.3901052539223,39.3901052539223
1968,"FALL",58,0.0221363149240068,0.03652,-39.3857751259399,39.3857751259399
1968,"FALL",59,0.00402853163601338,0.00665,-39.4205769020544,39.4205769020544
1968,"FALL",60,0.00835969125437672,0.01379,-39.3785985904517,39.3785985904517
1968,"FALL",62,0.00835969125437672,0.01379,-39.3785985904517,39.3785985904517
1969,"FALL",12,0.0062729062885258,0.01035,-39.3922097726976,39.3922097726976
1969,"FALL",16,0.00993059080791909,0.01639,-39.4106723128792,39.4106723128792
1969,"FALL",17,0.0131689194089132,0.02173,-39.3975176764236,39.3975176764236
1969,"FALL",18,0.00689601312038736,0.01138,-39.4023451635557,39.4023451635557
1969,"FALL",20,0.0179198533253748,0.02957,-39.3985345776976,39.3985345776976
1969,"FALL",21,0.00993059080791909,0.01639,-39.4106723128792,39.4106723128792
1969,"FALL",23,0.00689601312038736,0.01138,-39.4023451635557,39.4023451635557
1969,"FALL",24,0.0260816509820766,0.04303,-39.3872856563407,39.3872856563407
1969,"FALL",26,0.0062729062885258,0.01035,-39.3922097726976,39.3922097726976
1969,"FALL",27,0.0168266039283065,0.02776,-39.3854325349191,39.3854325349191
1969,"FALL",28,0.00689601312038736,0.01138,-39.4023451635557,39.4023451635557
1969,"FALL",32,0.00689601312038736,0.01138,-39.4023451635557,39.4023451635557
1969,"FALL",33,0.0148155921746261,0.02445,-39.4045309831243,39.4045309831243
1969,"FALL",35,0.0129824150363804,0.02142,-39.3911529580745,39.3911529580745
1969,"FALL",36,0.00689601312038736,0.01138,-39.4023451635557,39.4023451635557
1969,"FALL",41,0.0148155921746261,0.02445,-39.4045309831243,39.4045309831243
1969,"FALL",42,0.00396735522667812,0.00655,-39.4296911957539,39.4296911957539
1969,"FALL",45,0.0062729062885258,0.01035,-39.3922097726976,39.3922097726976
1969,"FALL",47,0.0198611816158382,0.03277,-39.3921830459622,39.3921830459622
1969,"FALL",50,0.0248120777851537,0.04094,-39.3940454686037,39.3940454686037
1969,"FALL",51,0.00993059080791909,0.01639,-39.4106723128792,39.4106723128792
1969,"FALL",52,0.0215775378447681,0.0356,-39.3889386382918,39.3889386382918
1969,"FALL",53,0.0297917724237573,0.04916,-39.3983473886142,39.3983473886142
1969,"FALL",54,0.0141924853427645,0.02342,-39.400147981364,39.400147981364
1969,"FALL",55,0.00791957905423874,0.01307,-39.406434168028,39.406434168028
1969,"FALL",56,0.0140354302523852,0.02316,-39.3979695492866,39.3979695492866
1969,"FALL",57,0.00993059080791909,0.01639,-39.4106723128792,39.4106723128792
1969,"FALL",58,0.0011193981282622,0.00185,-39.4919930669081,39.4919930669081
1969,"FALL",59,0.0062729062885258,0.01035,-39.3922097726976,39.3922097726976
1969,"FALL",60,0.00689601312038736,0.01138,-39.4023451635557,39.4023451635557
1969,"FALL",61,0.00581826701550236,0.0096,-39.3930519218504,39.3930519218504
1969,"FALL",64,0.0062729062885258,0.01035,-39.3922097726976,39.3922097726976
1970,"FALL",9,0.00689601312038736,0.01138,-39.4023451635557,39.4023451635557
1970,"FALL",10,0.00626976844078254,0.01035,-39.4225271421977,39.4225271421977
1970,"FALL",14,0.0118903510484595,0.01962,-39.3967836469953,39.3967836469953
1970,"FALL",15,0.0166412849649212,0.02746,-39.3980882559316,39.3980882559316
1970,"FALL",16,0.00713941713199786,0.01178,-39.3937425127516,39.3937425127516
1970,"FALL",17,0.0159666089612593,0.02634,-39.3826539056216,39.3826539056216
1970,"FALL",19,0.0154698218074375,0.02553,-39.4053199865355,39.4053199865355
1970,"FALL",21,0.00475093391646166,0.00784,-39.4013531063564,39.4013531063564
1970,"FALL",23,0.00882719182926141,0.01456,-39.3736824913364,39.3736824913364
1970,"FALL",24,0.00882719182926141,0.01456,-39.3736824913364,39.3736824913364
1970,"FALL",25,0.00713941713199786,0.01178,-39.3937425127516,39.3937425127516
1970,"FALL",30,0.00833040467543962,0.01375,-39.4152387240755,39.4152387240755
1970,"FALL",33,0.00626976844078254,0.01035,-39.4225271421977,39.4225271421977
1970,"FALL",34,0.00351438947245109,0.0058,-39.4070780611881,39.4070780611881
1970,"FALL",35,0.00713941713199786,0.01178,-39.3937425127516,39.3937425127516
1970,"FALL",36,0.00475093391646166,0.00784,-39.4013531063564,39.4013531063564
1970,"FALL",43,0.00833040467543962,0.01375,-39.4152387240755,39.4152387240755
1970,"FALL",44,0.00976730650868649,0.01612,-39.4087685565354,39.4087685565354
1970,"FALL",45,0.00221601780623999,0.00366,-39.4530654032789,39.4530654032789
1970,"FALL",46,0.0143493389910665,0.02368,-39.4031292606989,39.4031292606989
1970,"FALL",47,0.0181826267674993,0.03,-39.3912441083358,39.3912441083358
1970,"FALL",49,0.00882719182926141,0.01456,-39.3736824913364,39.3736824913364
1970,"FALL",50,0.0406709229828055,0.06711,-39.3966279499247,39.3966279499247
