"YEAR","SEASON","AGE","SAGA Shiny App","StockEff","Percent difference","Absolute percent difference"
1985,"SPRING",1,0.118641199834455,0.1336,-11.1967067107375,11.1967067107375
1985,"SPRING",2,0.0377316938150803,0.0412,-8.4182188954362,8.4182188954362
1985,"SPRING",3,0.0680523054590758,0.0874,-22.136950275657,22.136950275657
1985,"SPRING",4,0.0691593474705118,0.0683,1.25819541802603,1.25819541802603
1986,"SPRING",2,1.50831000015289,1.7706,-14.8136224922124,14.8136224922124
1987,"SPRING",2,0.223782812745998,0.2521,-11.23252171916,11.23252171916
1987,"SPRING",3,0.0402732293852002,0.0454,-11.2924462881052,11.2924462881052
1987,"SPRING",4,0.0104583197083142,0.0118,-11.370171963439,11.370171963439
1992,"SPRING",2,0.0170951421167373,0.0193,-11.4241341101695,11.4241341101695
1992,"SPRING",3,0.0170951421167373,0.0193,-11.4241341101695,11.4241341101695
1993,"SPRING",2,0.0170646782511579,0.0193,-11.5819779732751,11.5819779732751
1993,"SPRING",3,0.0170646782511579,0.0193,-11.5819779732751,11.5819779732751
1994,"SPRING",3,0.0974629778441052,0.1104,-11.7183171701946,11.7183171701946
1995,"SPRING",1,0.0681568460239106,0.0772,-11.7139300208412,11.7139300208412
1995,"SPRING",2,0.0170392115059777,0.0193,-11.7139300208411,11.7139300208411
1995,"SPRING",3,0.0170392115059777,0.0193,-11.7139300208411,11.7139300208411
1995,"SPRING",4,0.0170392115059777,0.0193,-11.7139300208411,11.7139300208411
1996,"SPRING",1,0.016923615692215,0.0191,-11.3946822397121,11.3946822397121
1999,"SPRING",1,0.0239718799214196,0.0235,2.00799966561552,2.00799966561552
1999,"SPRING",3,0.0404131421860709,0.0458,-11.761698283688,11.761698283688
1999,"SPRING",4,0.0207328754890978,0.0235,-11.7749979187328,11.7749979187328
2000,"SPRING",2,0.0404430182650256,0.0458,-11.6964666702497,11.6964666702497
2001,"SPRING",1,0.0196802666969731,0.0223,-11.7476829732147,11.7476829732147
2001,"SPRING",2,0.225139220365951,0.2548,-11.6408083336143,11.6408083336143
2001,"SPRING",3,0.0876046520437929,0.0992,-11.6888588268217,11.6888588268217
2001,"SPRING",4,0.0321627457665644,0.0364,-11.6408083336143,11.6408083336143
2001,"SPRING",5,0.0196802666969731,0.0223,-11.7476829732147,11.7476829732147
2002,"SPRING",1,0.185504440511879,0.2116,-12.3324950321934,12.3324950321934
