"YEAR","SEASON","LENGTH","SAGA Shiny App","StockEff","Percent difference","Absolute percent difference"
1973,"SPRING",16,0.0212192464300052,0.02915,-27.2067017838588,27.2067017838588
1973,"SPRING",17,0.0530481160750129,0.07288,-27.2116958356025,27.2116958356025
1973,"SPRING",18,0.0636577392900155,0.08746,-27.2150248227584,27.2150248227584
1973,"SPRING",19,0.031771520330332,0.03932,-19.1975576542929,19.1975576542929
1973,"SPRING",20,0.11716942899199,0.15285,-23.3435204501209,23.3435204501209
1973,"SPRING",21,0.17504922482843,0.22573,-22.451944877318,22.451944877318
1973,"SPRING",22,0.214495995106192,0.27758,-22.7264229749291,22.7264229749291
1973,"SPRING",23,0.11078931773432,0.13477,-17.793783680107,17.793783680107
1973,"SPRING",24,0.068360383093422,0.081,-15.6044653167629,15.6044653167629
1973,"SPRING",25,0.0962321500258072,0.12753,-24.5415588286621,24.5415588286621
1973,"SPRING",26,0.0677868899466651,0.08411,-19.4068601276125,19.4068601276125
1973,"SPRING",27,0.0918736021104548,0.1108,-17.0815865429108,17.0815865429108
1973,"SPRING",28,0.146986293513792,0.17125,-14.1685877291723,14.1685877291723
1973,"SPRING",29,0.0459654757125652,0.02813,63.4037529774804,63.4037529774804
1973,"SPRING",30,0.110722410200531,0.13185,-16.023958892278,16.023958892278
1973,"SPRING",31,0.0143755615453729,0.00339,324.057862695365,324.057862695365
1973,"SPRING",32,0.0113838389631244,0.01564,-27.213305862376,27.213305862376
1973,"SPRING",33,0.0609336468429202,0.07262,-16.0924719871658,16.0924719871658
1973,"SPRING",34,0.00556288352354189,0.00339,64.0968591015308,64.0968591015308
1973,"SPRING",35,0.00535260270306437,0.00678,-21.0530574769268,21.0530574769268
1973,"SPRING",36,0.037272275429642,0.04478,-16.7657985045959,16.7657985045959
1973,"SPRING",37,0.0755863967425589,0.10384,-27.208785879662,27.208785879662
1973,"SPRING",38,0.00493204106210931,0.00678,-27.2560315323111,27.2560315323111
1973,"SPRING",39,0.0528569516927606,0.07262,-27.2143325629846,27.2143325629846
1973,"SPRING",40,0.00493204106210931,0.00678,-27.2560315323111,27.2560315323111
1973,"SPRING",42,0.00739806159316396,0.01016,-27.18443313815,27.18443313815
