"YEAR","SEASON","AGE","SAGA Shiny App","StockEff","Percent difference","Absolute percent difference"
1984,"SPRING",1,0.0107476906988904,0.0147,-26.8864578306777,26.8864578306777
1984,"SPRING",2,0.11153980350461,0.156,-28.500125958583,28.500125958583
1984,"SPRING",3,0.121954050230113,0.1811,-32.6592765156749,32.6592765156749
1984,"SPRING",4,0.132923484402757,0.1642,-19.0478170506961,19.0478170506961
1984,"SPRING",5,0.01796729915821,0.0385,-53.3316904981557,53.3316904981557
1984,"SPRING",6,0.0558824089290624,0.0625,-10.5881457135001,10.5881457135001
1985,"SPRING",1,0.0394615494078733,0.0405,-2.56407553611536,2.56407553611536
1985,"SPRING",2,0.142467577890883,0.1912,-25.4876684671111,25.4876684671111
1985,"SPRING",3,0.180993102094659,0.2515,-28.0345518510302,28.0345518510302
1985,"SPRING",4,0.181248065970622,0.2246,-19.3018406186011,19.3018406186011
1985,"SPRING",5,0.0496965643390469,0.0578,-14.0197848805417,14.0197848805417
1985,"SPRING",6,0.00825129876362134,0.0235,-64.8880903675688,64.8880903675688
1986,"SPRING",1,0.274046674116515,0.3769,-27.2892878438539,27.2892878438539
1986,"SPRING",2,0.879349086247925,1.1816,-25.579799742051,25.579799742051
1986,"SPRING",3,0.2661466896033,0.3812,-30.1818757598899,30.1818757598899
1986,"SPRING",4,0.0505177928197761,0.0825,-38.7663117336047,38.7663117336047
1987,"SPRING",1,0.0429341103393291,0.0564,-23.8756908877144,23.8756908877144
1987,"SPRING",2,1.15911100945681,1.4268,-18.7614935900751,18.7614935900751
1987,"SPRING",3,0.311375058242892,0.5336,-41.6463534027563,41.6463534027563
1987,"SPRING",4,0.0520221008215403,0.0348,49.4887954641964,49.4887954641964
1987,"SPRING",5,0,0.0055,-100,100
1988,"SPRING",1,0.964619105641659,1.2772,-24.4739190697104,24.4739190697104
1988,"SPRING",2,1.40967332208965,1.9092,-26.1641880321783,26.1641880321783
1988,"SPRING",3,1.27851809705824,1.7033,-24.9387602267223,24.9387602267223
1988,"SPRING",4,0.321084832879475,0.3923,-18.1532416825197,18.1532416825197
1988,"SPRING",5,0.0637539021095087,0.1272,-49.8790077755435,49.8790077755435
1988,"SPRING",6,0.0795003795029147,0.0763,4.19446854903636,4.19446854903636
1988,"SPRING",8,0.0319215589027547,0.0332,-3.85072619652209,3.85072619652209
1989,"SPRING",1,0.38998206576457,0.1437,171.386267059548,171.386267059548
1989,"SPRING",2,0.874007772133316,1.1539,-24.2561944593711,24.2561944593711
1989,"SPRING",3,0.200723754308377,0.2744,-26.8499437651689,26.8499437651689
1989,"SPRING",4,0.0547437436787223,0.0752,-27.2024685123373,27.2024685123373
1989,"SPRING",6,0.0196166237375688,0.0245,-19.9321480099234,19.9321480099234
1989,"SPRING",8,0.0403188903874322,0.0554,-27.2222195172704,27.2222195172704
1990,"SPRING",1,0.733371982210955,0.938,-21.8153537088534,21.8153537088534
