"YEAR","SEASON","AGE","SAGA Shiny App","StockEff","Percent difference","Absolute percent difference"
2009,"FALL",0,0.357186127919577,0.6271,-43.0415997576819,43.0415997576819
2009,"FALL",1,1.96971098015806,3.4563,-43.0109949900744,43.0109949900744
2009,"FALL",2,1.23758530424922,2.1941,-43.594854188541,43.594854188541
2009,"FALL",3,0.813953455005078,1.4051,-42.0714927759534,42.0714927759534
2009,"FALL",4,0.493281881285473,0.8468,-41.7475340947717,41.7475340947717
2009,"FALL",5,0.222770990763977,0.3801,-41.3914783572804,41.3914783572804
2009,"FALL",6,0.102907793922396,0.1441,-28.5858473820986,28.5858473820986
2009,"FALL",7,0.0244942675581664,0.022,11.3375798098473,11.3375798098473
2009,"FALL",8,0.0348262189003462,0.0554,-37.1367889885449,37.1367889885449
2009,"FALL",9,0.014381850223631,0.0481,-70.1001034851747,70.1001034851747
2010,"FALL",0,0.131709944808995,0.2297,-42.6600153204203,42.6600153204203
2010,"FALL",1,0.947523280665336,1.6787,-43.5561279165225,43.5561279165225
2010,"FALL",2,0.734210518976133,1.2868,-42.9429189480779,42.9429189480779
2010,"FALL",3,0.495926843068434,0.7957,-37.6741431358007,37.6741431358007
2010,"FALL",4,0.339585099124172,0.4655,-27.0493879432498,27.0493879432498
2010,"FALL",5,0.226166390460785,0.2698,-16.1725758114213,16.1725758114213
2010,"FALL",6,0.103035186008034,0.1084,-4.94909039849216,4.94909039849216
2010,"FALL",7,0.0452930386616977,0.0483,-6.22559283292397,6.22559283292397
2010,"FALL",8,0.0168821301581194,0.0128,31.8916418603077,31.8916418603077
2010,"FALL",9,0.0382700214483707,0.0346,10.6069984056957,10.6069984056957
2011,"FALL",0,0.189064670916722,0.3277,-42.3055627352084,42.3055627352084
2011,"FALL",1,1.02336274806304,1.7701,-42.1861619081953,42.1861619081953
2011,"FALL",2,1.16543794571467,2.052,-43.2047784739439,43.2047784739439
2011,"FALL",3,0.778921596309562,1.3279,-41.3418483086406,41.3418483086406
2011,"FALL",4,0.44121629226108,0.7448,-40.7604333698873,40.7604333698873
2011,"FALL",5,0.330105061353957,0.547,-39.6517255294411,39.6517255294411
2011,"FALL",6,0.211922959906266,0.3463,-38.8036500415057,38.8036500415057
2011,"FALL",7,0.174324652363605,0.3109,-43.9290278663219,43.9290278663219
2011,"FALL",8,0.0798918261366736,0.1337,-40.2454553951581,40.2454553951581
2011,"FALL",9,0.0620657971688474,0.1057,-41.2811758099836,41.2811758099836
2011,"FALL",10,0.040649355224788,0.0478,-14.9595078979331,14.9595078979331
2011,"FALL",11,0.0196222017883189,0.0346,-43.2884341378068,43.2884341378068
2011,"FALL",13,0.00965184856363752,0.017,-43.224420213897,43.224420213897
2012,"FALL",0,0.346389289010888,0.6096,-43.1776100703924,43.1776100703924
2012,"FALL",1,0.241945946359018,0.4254,-43.1250713777578,43.1250713777578
2012,"FALL",2,0.445371415288536,0.7771,-42.6880175925188,42.6880175925188
2012,"FALL",3,1.15098683871258,1.9564,-41.1681231490197,41.1681231490197
2012,"FALL",4,0.713674694235292,1.1469,-37.7735901791532,37.7735901791532
2012,"FALL",5,0.192268831845859,0.3015,-36.2292431688694,36.2292431688694
2012,"FALL",6,0.138846819615081,0.1445,-3.91223556049725,3.91223556049725
2012,"FALL",7,0.0558490145791525,0.0807,-30.79428181022,30.79428181022
2012,"FALL",8,0.0203945883008365,0.0201,1.46561343699758,1.46561343699758
2012,"FALL",9,0.0519282780539966,0.0736,-29.4452743831568,29.4452743831568
2012,"FALL",11,0.0210485329420865,0.0371,-43.265409859605,43.265409859605
2013,"FALL",0,0.0975880234246446,0.1701,-42.6290279690508,42.6290279690508
2013,"FALL",1,0.241105354422842,0.4547,-46.9748505777784,46.9748505777784
2013,"FALL",2,0.453799238673033,0.7558,-39.9577614880877,39.9577614880877
2013,"FALL",3,0.886860624232528,1.4754,-39.8901569586195,39.8901569586195
2013,"FALL",4,0.725938804301976,1.2795,-43.2638683624872,43.2638683624872
2013,"FALL",5,0.279375238349391,0.4147,-32.6319656741279,32.6319656741279
2013,"FALL",6,0.0461128416399659,0.0812,-43.2107861576775,43.2107861576775
2013,"FALL",7,0.032646252795278,0.0576,-43.3224777859757,43.3224777859757
2013,"FALL",8,0.050372412573267,0.0929,-45.7778120847502,45.7778120847502
2013,"FALL",11,0.013745632466454,0.0266,-48.3246899757367,48.3246899757367
2014,"FALL",0,0.482371940793846,0.8464,-43.0089862011051,43.0089862011051
2014,"FALL",1,0.94392587137137,1.6732,-43.5855921963083,43.5855921963083
2014,"FALL",2,0.794506719562702,1.3969,-43.1235793855894,43.1235793855894
2014,"FALL",3,0.808548688869291,1.3355,-39.457230335508,39.457230335508
