"YEAR","SEASON","LENGTH","SAGA Shiny App","StockEff","Percent difference","Absolute percent difference"
1968,"FALL",14,0.0133006535947712,0.02075,-35.9004646035121,35.9004646035121
1968,"FALL",20,0.0356427015250545,0.0556,-35.8944217175279,35.8944217175279
1968,"FALL",24,0.0178213507625272,0.0278,-35.8944217175279,35.8944217175279
1968,"FALL",27,0.00637254901960784,0.00994,-35.8898488973054,35.8898488973054
1968,"FALL",28,0.00637254901960784,0.00994,-35.8898488973054,35.8898488973054
1968,"FALL",31,0.00637254901960784,0.00994,-35.8898488973054,35.8898488973054
1968,"FALL",32,0.00637254901960784,0.00994,-35.8898488973054,35.8898488973054
1968,"FALL",34,0.0127450980392157,0.01988,-35.8898488973054,35.8898488973054
1968,"FALL",35,0.0196535947712418,0.03066,-35.8982558015596,35.8982558015596
1968,"FALL",39,0.013281045751634,0.02072,-35.9022888434653,35.9022888434653
1968,"FALL",40,0.0254901960784314,0.03976,-35.8898488973054,35.8898488973054
1968,"FALL",41,0.0323986928104575,0.05054,-35.8949489306341,35.8949489306341
1968,"FALL",42,0.0374749455337691,0.05846,-35.8964325457252,35.8964325457252
1968,"FALL",43,0.0260261437908497,0.0406,-35.8961975594836,35.8961975594836
1968,"FALL",44,0.00637254901960784,0.00994,-35.8898488973054,35.8898488973054
1968,"FALL",45,0.0560566448801743,0.08745,-35.8986336418819,35.8986336418819
1968,"FALL",46,0.0393921568627451,0.06145,-35.8955950158745,35.8955950158745
1968,"FALL",47,0.0980108932461874,0.1529,-35.8986963726701,35.8986963726701
1968,"FALL",48,0.108989106753813,0.17002,-35.8963023445403,35.8963023445403
1968,"FALL",49,0.0705337690631808,0.11003,-35.8958747040072,35.8958747040072
1968,"FALL",50,0.0911938997821351,0.14226,-35.8963167565478,35.8963167565478
1968,"FALL",51,0.112653594771242,0.17574,-35.8975789397736,35.8975789397736
1968,"FALL",52,0.122335511982571,0.19084,-35.896294287062,35.896294287062
1968,"FALL",53,0.0191830065359477,0.02993,-35.9070947679662,35.9070947679662
1968,"FALL",54,0.137429193899782,0.21439,-35.8975726947236,35.8975726947236
1968,"FALL",55,0.118065359477124,0.18418,-35.8967534601346,35.8967534601346
1968,"FALL",56,0.143305010893246,0.22356,-35.8986353134522,35.8986353134522
1968,"FALL",57,0.0462352941176471,0.07213,-35.9000497467807,35.9000497467807
1968,"FALL",58,0.0526078431372549,0.08207,-35.8988142594676,35.8988142594676
1968,"FALL",59,0.00741830065359477,0.01157,-35.8833132792155,35.8833132792155
1968,"FALL",60,0.0966274509803922,0.15074,-35.8979361945123,35.8979361945123
1968,"FALL",61,0.0069281045751634,0.01081,-35.9102259466846,35.9102259466846
1968,"FALL",62,0.0127450980392157,0.01988,-35.8898488973054,35.8898488973054
1968,"FALL",64,0.0604030501089325,0.09423,-35.8982806866895,35.8982806866895
1968,"FALL",65,0.0313943355119826,0.04898,-35.9037657983206,35.9037657983206
1968,"FALL",66,0.030838779956427,0.04811,-35.8994388766846,35.8994388766846
1968,"FALL",67,0.0545860566448802,0.08515,-35.8942376454725,35.8942376454725
1968,"FALL",68,0.0381045751633987,0.05944,-35.8940525514827,35.8940525514827
1968,"FALL",69,0.0170479302832244,0.02659,-35.8859334967115,35.8859334967115
1968,"FALL",70,0.013281045751634,0.02072,-35.9022888434653,35.9022888434653
1968,"FALL",71,0.00741830065359477,0.01157,-35.8833132792155,35.8833132792155
1968,"FALL",72,0.0148366013071895,0.02315,-35.9110094721834,35.9110094721834
1968,"FALL",73,0.0529411764705882,0.08259,-35.8988055810773,35.8988055810773
1968,"FALL",74,0.00741830065359477,0.01157,-35.8833132792155,35.8833132792155
1968,"FALL",75,0.00741830065359477,0.01157,-35.8833132792155,35.8833132792155
1968,"FALL",76,0.00741830065359477,0.01157,-35.8833132792155,35.8833132792155
1968,"FALL",78,0.0279847494553377,0.04366,-35.9030017055939,35.9030017055939
1968,"FALL",82,0.00374727668845316,0.00585,-35.9439882315699,35.9439882315699
1968,"FALL",86,0.00741830065359477,0.01157,-35.8833132792155,35.8833132792155
1968,"FALL",89,0.0069281045751634,0.01081,-35.9102259466846,35.9102259466846
1968,"FALL",91,0.013281045751634,0.02072,-35.9022888434653,35.9022888434653
1968,"FALL",93,0.0279847494553377,0.04366,-35.9030017055939,35.9030017055939
1968,"FALL",95,0.0133006535947712,0.02075,-35.9004646035121,35.9004646035121
1968,"FALL",96,0.00741830065359477,0.01157,-35.8833132792155,35.8833132792155
1968,"FALL",106,0.00741830065359477,0.01157,-35.8833132792155,35.8833132792155
1968,"FALL",110,0.0279847494553377,0.04366,-35.9030017055939,35.9030017055939
1968,"FALL",114,0.00588235294117647,0.00918,-35.922081250801,35.922081250801
1968,"FALL",115,0.00741830065359477,0.01157,-35.8833132792155,35.8833132792155
1968,"FALL",120,0.00637254901960784,0.00994,-35.8898488973054,35.8898488973054
1968,"FALL",138,0.00741830065359477,0.01157,-35.8833132792155,35.8833132792155
1969,"FALL",32,0.0194771241830065,0.03038,-35.8883338281549,35.8883338281549
1969,"FALL",33,0.0133006535947712,0.02075,-35.9004646035121,35.9004646035121
1969,"FALL",36,0.0265816993464052,0.04147,-35.9013760636479,35.9013760636479
1969,"FALL",37,0.0584313725490196,0.09115,-35.8953674722769,35.8953674722769
1969,"FALL",38,0.0194771241830065,0.03038,-35.8883338281549,35.8883338281549
1969,"FALL",39,0.0265816993464052,0.04147,-35.9013760636479,35.9013760636479
1969,"FALL",40,0.0178213507625272,0.0278,-35.8944217175279,35.8944217175279
1969,"FALL",41,0.0133006535947712,0.02075,-35.9004646035121,35.9004646035121
1969,"FALL",42,0.0178213507625272,0.0278,-35.8944217175279,35.8944217175279
