"YEAR","SEASON","SAGA Shiny App","StockEff","Percent difference","Absolute percent difference"
1968,"FALL",0.751659367033667,0.5917,27.0338629429891,27.0338629429891
1969,"FALL",30.945676958645,24.3582,27.044186182251,27.044186182251
1970,"FALL",0.265478391534055,0.209,27.0231538440453,27.0231538440453
1971,"FALL",0.420835135888613,0.3312,27.0637487586391,27.0637487586391
1972,"FALL",0.502178284113161,0.3953,27.0372588194185,27.0372588194185
1973,"FALL",0.425652268639567,0.335,27.0603786983783,27.0603786983783
1974,"FALL",0.96411769015968,0.7589,27.0414666174305,27.0414666174305
1975,"FALL",0.0561529752630825,0.0442,27.0429304594626,27.0429304594626
1976,"FALL",0.123690982363523,0.0974,26.9927950344184,26.9927950344184
1977,"FALL",0.108316886395218,0.0853,26.9834541561764,26.9834541561764
1978,"FALL",2.77348535081894,2.1831,27.0434405578736,27.0434405578736
1979,"FALL",0.227024093001077,0.1787,27.042021824889,27.042021824889
1980,"FALL",0.244567055804731,0.1923,27.1799562167088,27.1799562167088
1981,"FALL",0.0660480997791631,0.052,27.0155764983906,27.0155764983906
1982,"FALL",2.090128388864,1.6452,27.044030443958,27.044030443958
1983,"FALL",0.102068334567685,0.0803,27.1087603582628,27.1087603582628
1984,"FALL",0.486330598077383,0.3823,27.2117703576728,27.2117703576728
1985,"FALL",3.98769409384682,3.1388,27.0451794904682,27.0451794904682
1986,"FALL",0.238951229191409,0.1881,27.0341463005898,27.0341463005898
1987,"FALL",0.613395803336809,0.482,27.2605401113712,27.2605401113712
1988,"FALL",0.157332682022994,0.1237,27.1889102853629,27.1889102853629
1989,"FALL",0.368370657035211,0.2889,27.508015588512,27.508015588512
1990,"FALL",0.165122479619234,0.1296,27.4093206938537,27.4093206938537
1991,"FALL",6.63210845014636,5.4829,20.9598652199814,20.9598652199814
1992,"FALL",2.19208241168739,1.7196,27.4762974928696,27.4762974928696
1993,"FALL",1.34982309543343,1.0605,27.2817628885836,27.2817628885836
1994,"FALL",0.523534591434102,0.4117,27.1640979922521,27.1640979922521
1995,"FALL",1.84691017645493,1.4524,27.1626395245755,27.1626395245755
1996,"FALL",32.6321844517918,25.6618,27.1624923107177,27.1624923107177
1997,"FALL",14.0260385145888,11.03,27.1626338584661,27.1626338584661
1998,"FALL",3.80372191778667,2.9912,27.1637442426674,27.1637442426674
1999,"FALL",2.25390855022259,1.7725,27.1598617897087,27.1598617897087
2000,"FALL",2.30349969786253,1.8115,27.1597956313846,27.1597956313846
2001,"FALL",7.33362205326929,5.7617,27.2822613685073,27.2822613685073
2002,"FALL",0.275364994537935,0.2165,27.189373920524,27.189373920524
2003,"FALL",10.9018568803193,8.565,27.283793115228,27.283793115228
2004,"FALL",1.21054025298519,0.952,27.1575895992849,27.1575895992849
2005,"FALL",0.125625051632611,0.0985,27.5381234848843,27.5381234848843
2006,"FALL",0.0327300813347237,0.0257,27.3544020806368,27.3544020806368
2007,"FALL",1.19506387583115,0.9398,27.1615105161896,27.1615105161896
2008,"FALL",1.38989982170303,1.093,27.1637531292798,27.1637531292798
2009,"FALL",0.815822836799694,0.9055,-9.90360720047553,9.90360720047553
2010,"FALL",4.35341019515395,4.8317,-9.89899631281018,9.89899631281018
2011,"FALL",3.5561812176184,3.9469,-9.89938388055426,9.89938388055426
2012,"FALL",6.49994195492885,7.2141,-9.89947526470591,9.89947526470591
2013,"FALL",0.530532552637342,0.5888,-9.89596592436445,9.89596592436445
2014,"FALL",2.09226909004164,2.3222,-9.90142580132459,9.90142580132459
2015,"FALL",4.50307275011163,4.9978,-9.89890051399355,9.89890051399355
2016,"FALL",5.53288815921026,6.1408,-9.89955446830604,9.89955446830604
2018,"FALL",0.518285633906703,0.5783,-10.3777219597608,10.3777219597608
2019,"FALL",14.0214249505989,15.562,-9.89959548516353,9.89959548516353
